volume,headword,dojg_entry_id,dojg_summary,audit_action,proposed_canonical,normalization_status,canonical_entry_count,needs_collision_review
Basic,ましょう,301ce544a4bcdfab517a6198fae908a287ef1174e02ac655fb53131472b8fe9e,A verb ending which indicates the first person’s volition or invitation in formal speech.,new_canonical_candidate,ましょう,normalized_new,1,False
Basic,まだ,bbc285c78a9de94bc838788bfcd4959525d1eaed8220cf7c894489337f44ac43,Someone or something is in some state he or it was in some time ago.,new_canonical_candidate,まだ,normalized_new,1,False
Basic,まま,a3969538f62e609478e974d205ac194fd19043da444eba2416dd1ac8f8fc0b0e,An already given situation or condition remains unaltered.,new_canonical_candidate,まま,normalized_new,1,False
Basic,みる,3d19ebcc3fa22b60eb03e56ef24ff6bd5ea3f40f255ed07e065e6b75b965f269,Do something to see what it’s like or what will happen.,new_canonical_candidate,みる,normalized_new,1,False
Basic,も,f404bdcf660b06bae39efe17590a53393213401286bbd172a45dc538777d2442,A particle which indicates that a proposition about the preceeding element X is also true when another similar proposition is true.,new_canonical_candidate,〜も（追加）,sense_reconciled,2,True
Basic,も (2),07dfbb835645a0a5ecae205853ddcba6fe861404f4eccc98b0758403189b1347,A marker which indicates emphasis.,new_canonical_candidate,〜も（強調）,sense_reconciled,1,False
Basic,も~も,9bec49a5c36ce49ba4a7ccffb75fdcfccdb78c43ea4cccbb349e0c868fe2e71f,The repeated use of a particle meaning ‘also’ to list elements belonging to the same part of speech.,new_canonical_candidate,〜も〜も,sense_reconciled,2,True
Basic,もう,0a06647da80d6f5e285f1ae055552c1ba423f1eade5d3d8183e6262745694aa0,Someone or something is no longer in the same state that he or it was in some time ago.,new_canonical_candidate,もう,normalized_new,1,False
Basic,もの（だ）,2964b6019f8732abcdee1e1ef1b5fa1d42810c2d956ecf6fc39ea15db12076f2,The speaker presents some situation as if it were a tangible object.,new_canonical_candidate,〜ものだ,sense_reconciled,2,True
Basic,や,83a1481ec7bad5073896017ac483536b6175385af649328d1c2640a8a539baf0,A coordinate conjunction that is used to list two or more items (nouns or noun phrases) in an inexhaustive fashion.,new_canonical_candidate,や,normalized_new,1,False
Basic,やはり,5d2fb446b4cb387f5ffb6fadc7cddc12fe6b02b1c084ae4bac3b2132fc670348,"An adverb indicating that the actual situation expectedly/anticipatively conforms to a standard based on past experience, comparison with other people, or common sense.",new_canonical_candidate,やはり,normalized_new,1,False
Basic,ように (1),53347f08d36f1b426ce658c121c1faa94264fab674cb7278305140e3d91e7a4d,Do something in such a way that ~.,new_canonical_candidate,〜ように（目的・結果）,sense_reconciled,1,False
Basic,ように (2),d801c30a15813ef03a93dcaa1d9686485434801c6b6288a124007de65759fd6f,An adverbial form of ようだ,new_canonical_candidate,〜ように（様態）,sense_reconciled,1,False
Basic,ように言う,ca37225c9ecb8bf28662b929d13b952710b1346c792237b5c29d278e62e76692,Tell someone in such a way that he will do something.,new_canonical_candidate,ように言う,normalized_new,1,False
Basic,より (1),4795a16bd9ba9070b6f6d8a2804a10d47a41826c93030eff564581d196735d3d,A particle which indicates that something/someone is being compared with something/someone.,new_canonical_candidate,〜より（比較）,sense_reconciled,2,True
Basic,より (2),2ec185dcce0399fe0b75af90069064b0dcd0d8c94701a0b7c10079e5a617e16e,A particle which indicates a set point in terms of space or time.,new_canonical_candidate,〜より（起点）,sense_reconciled,1,False
Basic,られる (1),6af7d6708fb171daabc6c27455134486441b07b97c64a507e0171178ef5089dd,A state or an action cannot be controlled by someone or something.,new_canonical_candidate,〜られる（自発・受身）,sense_reconciled,1,False
Basic,られる (2),b0cb427f378aaeb278431f947e14509ff973dd9e10ecf281e4e8d5689c7e377f,An auxiliary verb which indicates potential.,new_canonical_candidate,可能形,sense_reconciled,1,False
Basic,わ (2),2d07ef908e5ee88bb813ffe93866fa4cf990e13312531c9913f30a830eab92f0,A sentence final particle used in weak assertive or volitional sentences by a female speaker.,new_canonical_candidate,〜わ,normalized_new,1,False
Basic,を (1),854600e411e45d8e0a79a6ed8291a5433572ddaac8f5d62f0577993763fc81c3,A particle which marks a direct object.,new_canonical_candidate,〜を（目的語）,sense_reconciled,1,False
Basic,を (2),8de159752ebc5ae7c4fe95c2c83f97a57263cd0cf5523916addb208cff2bbd2c,A particle which indicates a space in/on/across/through/along which someone or something moves.,new_canonical_candidate,〜を（経路）,sense_reconciled,1,False
Basic,を (3),455de27662e24ea7565dda827bec8a67f2076f353c61ded3344809d2e856fac0,A particle that marks the location from which some movement begins.,new_canonical_candidate,〜を（起点）,sense_reconciled,1,False
Basic,を (4),67cd102ce532ba3c78917c99bcafcdab038564e733715e616b6a700ad409a8e6,A particle that marks the cause of some human emotion.,new_canonical_candidate,〜を（感情の対象・原因）,sense_reconciled,1,False
Basic,一番・いちばん,08c3e6007d5698b28978cd2caadb0aee7c086b2886228bb7947a94ca5acc704c,A superlative marker.,new_canonical_candidate,一番,normalized_new,1,False
Basic,下さい・ください,7c686765348010b570fc34c42875c42fd43a0d5bfac4bfb922500d44f9ca2656,An auxiliary verb which indicates a polite request.,new_canonical_candidate,〜下さい,normalized_new,1,False
Basic,代わりに・かわりに,fb5e9c52006be894d04bb6bf9476a8bd03275c31acf29650058b6d7bc3e59ece,Something (including an action) replaces something else.,new_canonical_candidate,代わりに,normalized_new,1,False
Basic,分かる・わかる,1ba6db9657d1b4acd8a8e3aa721330319d2110868e143b726e890585f47d342c,"Can figure out (spontaneously) various facts –such as content, nature, value, meaning, cause, reason, result– about something whose existence is presupposed.",new_canonical_candidate,分かる,normalized_new,1,False
Basic,君・くん,c6de74db2a3142a32cd8eb511ad88c69438be461145880b9d7d87b3429ea7c51,A suffix attached to the first or last name of a male equal or to the first or last name of a person whose status or rank is lower than the speaker’s.,new_canonical_candidate,〜君,normalized_new,1,False
Basic,堪らない・たまらない,9642ee315f7d73e73138d990af1af36a5922a0a587b12d45076b6461af2c4588,The speaker or whomever he empathises with cannot cope with a situation expressed by the て phrase.,new_canonical_candidate,堪らない,normalized_new,1,False
Basic,多い・おおい,d24ccf542f5a5763a3a181347bbf020d1c0594502f4d49223441d61c7783f35d,(of quantity or number) a lot,new_canonical_candidate,多い,normalized_new,1,False
Basic,好きだ・すきだ,60abf267c219bd9ab732e579d208a1eeb0cfa49d8d5224510f42b41573ce82b1,Something or someone is what someone likes.,new_canonical_candidate,好きだ,normalized_new,1,False
Basic,嫌いだ・きらいだ,21f8e03902dece8641fbb5d79519c484941e287aa04d431cdec28f483f88065d,Something or someone is what someone does not like.,new_canonical_candidate,嫌いだ,normalized_new,1,False
Basic,少ない・すくない,a73bda91d2f6509d5515238682ab0ed9a598d9a615c9ebf206034496426398d5,Small in number of quantity.,new_canonical_candidate,少ない,normalized_new,1,False
Basic,屋・や,6be5f3d5d4574767d2ac853d0c814cac38e33527b4311754bc24f6c9bf522bf0,"A suffix attached to names of stores, inns and Japanese style restaurants or to persons engaged in certain occupations",new_canonical_candidate,〜屋,normalized_new,1,False
Basic,様・さま,37a6bdc3953f9785103618ffd74e7850050b63684ac0624d91109f30468df74b,A suffix (originally meaning 'appearance') that indicates the speaker's/writer's politeness towards someone.,new_canonical_candidate,〜様,normalized_new,1,False
Basic,毎・まい,8c0e75a33c30e2691ff62a375d8053c2549324265a43d559f50465ca56aae279,A prefix which means ‘every (unit of time)’.,new_canonical_candidate,毎,normalized_new,1,False
Basic,知る・しる,ecf3a432aa605ae189e170c8740bdf57d7d00b103cf188320a89bc858871dc53,Someone gets information from some outside source.,new_canonical_candidate,知る,normalized_new,1,False
Basic,聞こえる・きこえる,fbc8e01100ab93e296e22ffb21b7181d893bd32b7403f59bf5e43f81d4d7bbaf,Something is passively and spontaneously audiable.,new_canonical_candidate,聞こえる,normalized_new,1,False
Basic,自分・じぶん (1),a796f893bbb9641f611924b8c87002a110347f7f42601fbceb08f58c9ce62c99,A reflexive pronoun that refers (back) to a human subject with whom the speaker is empathising.,new_canonical_candidate,自分（共感視点）,sense_reconciled,1,False
Basic,自分・じぶん (2),c384c0c565ea4b699d39750060e8f0b07247b47293e816c088ba3b9a33716da3,"A reflexive pronoun that refers (back) to a human subject, the referent of which is contrasted with someone else.",new_canonical_candidate,自分（対比）,sense_reconciled,1,False
Basic,要る・いる (3),1ecb2aca21da952378cb061d20f77ad794bfa9c9a2c9a27e94fe9cd515d4bacf,"Someone, something needs something",new_canonical_candidate,要る,normalized_new,1,False
Basic,見える・みえる,8a1e7fce49350339a0426cd64d73aeb987b642acb42d19164cd6a4a52a386408,Someone or something is passively/spontaneously visible.,new_canonical_candidate,見える,normalized_new,1,False
Intermediate,（の）上で,d8983c33857ce1ea171cefacde2b7289535bb8595a2615c6b4e3f5a53edf14cc,A compound particle that is used to express a preparatory action for a relatively important action.,new_canonical_candidate,〜（の）上で,normalized_new,1,False
Intermediate,（の）代わりに,1a1503c439bd1ddc185850145f637a31a990aa9d59b64de41509be849918de77,"An action/state that is expressed in the subordinate clause is balanced by another action/state expressed in the main clause, or something/someone that is replaced by something/someone else.",new_canonical_candidate,（の）代わりに,normalized_new,1,False
Intermediate,~ばかりか~（さえ）,05804efc621df203d488edfcf82ff34855991d48150a1c776e40d5d599760a07,"A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.",new_canonical_candidate,〜ばかりか〜（さえ）,normalized_new,1,False
Intermediate,Imperative,52389fc692e62eaea1b4eb22001a2bc8e5227e5dbac1659502897851fe9d5834,Verb forms which indicate commands or requests.,new_canonical_candidate,Imperative,normalized_new,1,False
Intermediate,Relative Clause,ca0eced7d52db0758e25774d3ccc57780720a62ac0d01bfdc906ddff6f69277e,,new_canonical_candidate,Relative Clause,normalized_new,2,True
Intermediate,Rhetorical Question,ee19f0a4aa4a940ae7e1180f30a0415cca735dec8b26e10de71b688f4ce9782c,A question which functions as a forceful statement with no expected response.,new_canonical_candidate,Rhetorical Question,normalized_new,1,False
Intermediate,Vmasu,b693240dda6954ef9643f43b875aa9d695b71ebc7213125c42d0cead2b68b641,"A continuative form of a verb which means ""V and..."".",new_canonical_candidate,Vmasu,normalized_new,1,False
Intermediate,Vmasu as a Noun,aff3dfd61437616efca60acff9ef6a2a3d89b71e5412f868e1b4e29d584d6312,Vます used as a regular noun.,new_canonical_candidate,Vmasu as a Noun,normalized_new,1,False
Intermediate,あまり,2d0ddd5f8c0a6d9579602a02e831f85cea94299861dda006c57975dac618f117,A conjunction which marks a cause that involves excessive action.,new_canonical_candidate,〜あまり（過度の結果）,sense_reconciled,1,False
Intermediate,いかにも,b8af0f7a16781e919049cf8828dee89bba6dedd6f0c939164dab9a3c55f1752a,An adverb that indicates the speaker/writer's emotive conviction.,new_canonical_candidate,いかにも,normalized_new,1,False
Intermediate,お~だ,251649cbad1d407e731c365308e783df0c176623821ab45787174e1db9ca3a72,A phrase which expresses the speaker's respect for someone when describing that person's action or state.,new_canonical_candidate,〜お〜だ,normalized_new,1,False
Intermediate,お~下さい,4343834555b7e97b64f1a74ce04429ffb1c5323696963c975d3ae48154fdfe50,A phrase which expresses a highly polite request.,new_canonical_candidate,〜お〜下さい,normalized_new,1,False
Intermediate,おり,4b33491ac7650ca13bedba7afaa3ea3a6121103dbedb569cfaffd29c9dd5c8fa,Vます of the auxiliary verb おる.,new_canonical_candidate,おり,normalized_new,1,False
Intermediate,か~か,00a5e10a88705b0a34243a0ec112885b5c73fe08e4fca52ef1ed5a8e650c02be,A structure to mark two choices or possibilities about which the speaker/writer is not sure.,new_canonical_candidate,〜か〜か,normalized_new,1,False
Intermediate,かえって,5d05895ab5efead0c13223ddaab828af6342d2506b63d13e81e5507676f371e0,Contrary to one's expectation an opposite result comes about.,new_canonical_candidate,かえって,normalized_new,1,False
Intermediate,がたい,834c0fb45ce74711366a41dc78c4b112d2ccd6b46e744c25f6fec5d2410f439f,An auxiliary adjective which expresses the idea that for someone to do something is virtually impossible or impossible.,new_canonical_candidate,〜がたい,normalized_new,1,False
Intermediate,がち,072c20f3f4aa1f79bfc8ef595b9b95d5bb41b74e680b36f486ecdee02f0424de,A suffix to express an undesirable tendency in someone or something.,new_canonical_candidate,〜がち,normalized_new,1,False
Intermediate,かと言うと,d5f66b0fe9fb97af890363cc45c26ab96dd6e6a08e384caf12c5e72d3c52b904,A conjunction to indicate the speaker's assertion that a popular belief is not right.,new_canonical_candidate,かと言うと,normalized_new,1,False
Intermediate,かな,4e416eea24dd66d179373fa258b505dffe0b0d12bf94f8b9c9f8bb96c2f68d57,A sentence-final particle that indicates a self-addressed question or a question addressed to an in-group member.,new_canonical_candidate,〜かな（自問）,sense_reconciled,1,False
Intermediate,かねる,2e853ce1f3ff59f246b990f864a7122edbb886062928587606b9d6b01b53da2d,An auxiliary expressing that someone cannot do something even if s/he wants to do it.,new_canonical_candidate,〜かねる,normalized_new,1,False
Intermediate,から~にかけて,605fb34bc8234ff0c3a2938b55caa6f677254b2a9dc25013a46fa291d34a74d3,A structure that expresses coverage from one time/location into the other.,new_canonical_candidate,〜から〜にかけて,normalized_new,1,False
Intermediate,から~に至るまで,6d5c25ca6e1c88ba6a667d766318d681a2eaacfbcb43dd6890e80fe2486d263c,A structure that expresses a wide range of things.,new_canonical_candidate,〜から〜に至るまで,normalized_new,1,False
Intermediate,からと言って,a1bf530a95a8e526f8c07bddb50808e7f00e6cf5907d724fd9f6fa93620fc62a,"A conjunction which introduces the reason for someone's action or for someone's having some idea, and conveys disapproval of the action or idea.",new_canonical_candidate,からと言って,normalized_new,1,False
Intermediate,かろう,6f942af3184c952e1ae4113701d26f59f8f9b53631b062d5f7cc510e29ae3986,An auxiliary indicating the writer's conjecture which is not based on any particular information or evidence.,new_canonical_candidate,〜かろう,normalized_new,1,False
Intermediate,く,b82428318708aa59cec3fe10360234764214c197d8a969fd1f5226ce1cdefdc5,A continuative form of an い-type adjective.,new_canonical_candidate,く,normalized_new,1,False
Intermediate,くせに,dfb2a7f0bfc0198732beee3324b85ba3fa937da20271ac661111bffe47570b8a,"A conjunction which expresses the speaker's contempt, anger, or disagreement about someone's action, behaviour, or state.",new_canonical_candidate,くせに,normalized_new,1,False
Intermediate,こうした,565ab61780a5383876e53b0ae6214882a83e45b3c0ef671dddd8814282bd9721,A demonstrative which refers to someone or something mentioned as an example in previous discourse.,new_canonical_candidate,こうした,normalized_new,1,False
Intermediate,こそ,6a9fe11ee935e3082f868eda481dc36fed66519a8a71a738d0e9b4d2f5401a22,"A particle which emphasizes a word, phrase, or clause.",new_canonical_candidate,〜こそ,normalized_new,1,False
Intermediate,こと,3c24dca208186a34a1ce90fd67381d7bc0130ed7ec69799b16e3aa28745c2560,An auxiliary noun to express a command.,new_canonical_candidate,〜こと（命令）,sense_reconciled,1,False
Intermediate,ことで,e918e3e0c89af01d89fd87b9ace282b59168c6d4772bf8b38d5e4e624f6f2633,A compound particle which indicates a means or a cause.,new_canonical_candidate,〜ことで,normalized_new,1,False
Intermediate,ことによる,d1c08b425b700b7e20c60487ad8becbe108e75f3a15a1cd371dcd5bfb4c326e3,A phrase which is used to present an event as the cause of something.,new_canonical_candidate,〜ことによる,normalized_new,1,False
Intermediate,ことはない,5dc7cd0c63644dddc7d51a1e4e6d0d9840333842833de64d503cd5896411cb67,A phrase which expresses the idea that there is no need to do something or that there is no possibility of doing something.,new_canonical_candidate,〜ことはない,normalized_new,1,False
Intermediate,この,be56175f925793397af9e7b6c5b9a09b6495dcbc5ce60aed5ad243a774c77700,A demonstrative adjective which indicates a time or time period around the moment of speech.,new_canonical_candidate,この,normalized_new,1,False
Intermediate,さ,d3464c665e1f5525c30e66656c19670c309ffd23e94c9e2a6fc86c67d968af27,A sentence final particle used in highly informal speech by male speakers to express different degrees of assertion ranging from a light touch comment up to opposition or imposition.,new_canonical_candidate,〜さ（終助詞）,sense_reconciled,1,False
Intermediate,さえ,8e75334f289da67630d59368d0222d51a2a80f716497eba00ad6821d607cbb0a,"An emphatic particle which expresses the idea of ""even"" in non-conditional clauses (or sentences) or the idea of ""only"" in conditional clauses.",new_canonical_candidate,さえ,normalized_new,1,False
Intermediate,さすが,44c847e55a66497e772c07f8515a548a5df956542bd01f645f0df641a627fd7d,An adverb that expresses the speaker's/writer's strong feeling that something has turned out as s/he expected.,new_canonical_candidate,さすが,normalized_new,1,False
Intermediate,ざるを得ない,49594b2b22aa357c589684ffe105f769ea9d6fc4dc8ce5b6a25223e38f01c0ee,An auxiliary indicating that there is no other choice but to do something.,new_canonical_candidate,〜ざるを得ない,normalized_new,1,False
Intermediate,しかも,c3f1ccfac8de1efc112c272d3c62c365e9e57bb8a6e5b1fc0cb59d5e3f950c70,A conjunction which is used to provide additional important information.,new_canonical_candidate,しかも,normalized_new,1,False
Intermediate,したがって,da3c155972412ff017c9ee2a7e9d48f86c40535e1ce33933a4224dbe1c60224d,A conjunction that is used to indicate that a result/situation follows necessarily from the foregoing situation.,new_canonical_candidate,したがって,normalized_new,1,False
Intermediate,すぐ,3d0ccb11b6a647ea9cbb6438a03d96b710243ab17584d369afb4adff099f41a8,Without having much temporal or physical distance.,new_canonical_candidate,すぐ,normalized_new,1,False
Intermediate,せい,7bac084d6378a7da9f47816c6f1eba6fd9c1eb787b1ad37dd0223e2451b6e13a,A dependent noun expressing a cause which brings about an undesirable result.,new_canonical_candidate,せい,normalized_new,1,False
Intermediate,せめて,c44d43d51797ae1fccb36ffe3996ca32035831330265837313f5480ec3eb8803,An adverb that indicates the speaker/writer's minimally satisfactory level.,new_canonical_candidate,せめて,normalized_new,1,False
Intermediate,ぞ,20601f1fa450a9520b16e02b4df90bd805c9ac7c8dd0f4f12ae21fca0ab8f927,A sentence final particle that emphasises a male speaker's emotion about something in his monologue or his strong desire to draw someone else's attention.,new_canonical_candidate,〜ぞ,normalized_new,1,False
Intermediate,そうかと言って,738ddbd4e6179a15dafe96d780ae94372c8474de939e4512ee97ce3e455e6dc6,"A structure which expresses that the speaker/writer cannot easily accept the corollary from the preceding statement owing to some circumstances, although he feels like accepting it",new_canonical_candidate,〜そうかと言って,normalized_new,1,False
Intermediate,そうになる,316900e4f945c72d5092f3c751815180a20c5ea1856c607f8bc9bfcf3c43eb20,A phrase expressing that something almost happens.,new_canonical_candidate,〜そうになる,normalized_new,1,False
Intermediate,そこで,11a7d7b1966bdb051a558e6533e428bb58a318b31e0707e1cd0dac861c7b3172,A conjunction which connects a situation presented as a reason and an action taken because of that situation,new_canonical_candidate,そこで（理由→行動）,sense_reconciled,1,False
Intermediate,そこで (2),40b2b7721f97d4cf414a9d7276fc95208be68ff9715e82cd6c93f1917632a8b5,A conjunction which connects an event and an action taken at the time of the event,new_canonical_candidate,そこで（時点→行動）,sense_reconciled,1,False
Intermediate,そこを,a17df297d04e8cd9712010f8e1a91247dd16ceedb16643d5f17438657b8ea87c,A conjunction used to indicate that in spite of the negative situation mentioned in the previous part of the sentence/discourse some positive effort is made.,new_canonical_candidate,そこを,normalized_new,1,False
Intermediate,その上,aa67c5487f81776f9b6d7a4a56924b9ecd4ca3c9903a519fbc1dbc675676f1fc,"A conjunction which introduces an additional, emphatic statement.",new_canonical_candidate,その上,normalized_new,1,False
Intermediate,それが,93074b8de6dc31487ecf782ff313da5503f2faafdae950c05092f842fd7917ce,An interjection which signals that the speaker is going to provide an unexpected response to a question.,new_canonical_candidate,それが,normalized_new,1,False
Intermediate,それぞれ,830c89c723061f3cde0f7eefcb1f1ad4789332b545d1814d584920211bbae930,Each of two or more things/persons.,new_canonical_candidate,それぞれ,normalized_new,1,False
Intermediate,それでも,d7f9f44a343a5960a0b70fd507dad86eb0e1a56f46acaf4d35c6519f947f2b92,In spite of the circumstance expressed in the preceding sentence.,new_canonical_candidate,それでも,normalized_new,1,False
Intermediate,それと,e289a071941455e77374bcbcadeabbeab6936bdcd9ad3fc0ece863199c9a1353,A conjunction which introduces an additional item or statement.,new_canonical_candidate,それと,normalized_new,1,False
Intermediate,それどころか,0422ec368777935177ea56bab9a7b946f4ed5e40fa51d53afc468357f97ef8c8,A conjunction that is used to indicate that the level/degree of a fact or a situation expressed in the second sentence is far above or below the level/degree of a fact or a situation expressed in the first sentence.,new_canonical_candidate,それどころか,normalized_new,1,False
Intermediate,それに,deff48f4851565cd8e497aed02f602b6727e659c1dc8827e1d5c64c8ddb247b4,A conjunction which introduces an additional item or statement.,new_canonical_candidate,それに,normalized_new,1,False
Intermediate,それは,622ae4046906ef70c920f5990d91dfc2b80b436e16807b6d060e8d4972a13e08,An interjection which is used when the speaker emphatically provides an expected response to a question.,new_canonical_candidate,それは,normalized_new,1,False
Intermediate,それも,252e036cacdecb76e2a50a0424b3d94e1e0f4ccabd4144f9f6a6257b3f6e0047,A conjunction which is used to add more specific information to information about a rather uncommon action or state.,new_canonical_candidate,それも,normalized_new,1,False
Intermediate,だが,7943cf862d5b410afffc1769df4fed547e6b2526c51381409495f771cdcc4fd8,A conjunction that expresses something that is contrasted with what is expressed in the previous sentence.,new_canonical_candidate,だが,normalized_new,1,False
Intermediate,だからと言って,9d3776d053545a8d08aaaa6b5170e16ae926ce346b4e8d37f5d7634ca3f51586,A coordinate conjunction indicating that even if one accepts a premise expressed in the preceding sentence(s) one cannot jump to an expected conclusion from the premise.,new_canonical_candidate,だからと言って,normalized_new,1,False
Intermediate,だけで,74334cfddd5a0fa379d81434f9f2b0844cfca6b5fd2ad6dbcb3deecc447a5634,A phrase which expresses the idea that just doing something is enough for something.,new_canonical_candidate,〜だけで,normalized_new,1,False
Intermediate,ただ,6bcfeac065d58c576210056b2a0174e2d2d2018158548631817db071bb22b8a3,"An adverb which emphasizes the idea of ""only"".",new_canonical_candidate,ただ（限定）,sense_reconciled,1,False
Intermediate,ただの,8c138b11566a3a46ecfb9d3850acfe8d0dca212f58d164c50e692dae3c4681be,Not deserving to be mentioned.,new_canonical_candidate,ただの,normalized_new,1,False
Intermediate,たところで,0acc55dabedc1c122b01b4d214f68e82828d7455e109a47d4d84f55e3278be7f,Even if an action or a state were realised.,new_canonical_candidate,たところで,normalized_new,1,False
Intermediate,たびに,714a6a709fbfbe5a2ba2da260ecb624c2f23676a65b2accfa224f650f38ded57,"A conjunction to express that each time someone/something does something, something else takes place.",new_canonical_candidate,たびに,normalized_new,1,False
Intermediate,だらけ,195d46d8f5c5f22c9988ee0eed45710c5695b214af3ce41530ac8a7e3b9f67d8,A suffix that indicates that something/someone is covered or filled with something undesirable.,new_canonical_candidate,〜だらけ,normalized_new,1,False
Intermediate,つつ,2b3be10f6d2d372938e28a9f2b595355291615a538db4030e135e9029fd632f3,(1) an auxiliary which expresses an action in progress; (2) a conjunction which is used to present two concurrent actions.,new_canonical_candidate,つつ,normalized_new,1,False
Intermediate,っぱなし,dccf3d649f571e90ce43f1d8b219335746cf648f99b03e9b0f645918519ebcac,"An auxiliary which expresses the idea that someone or something keeps doing something, or someone leaves something in an improper state.",new_canonical_candidate,〜っぱなし,normalized_new,1,False
Intermediate,っぽい,5b53db6f1157eca955bdaf252641ef63697b629ed97ccdb1434551c2d1231bf6,"A suffix that indicates someone/something has some distinctive characteristic or an attribute identified by a noun, an adjective, or a verb to which the suffix is attached.",new_canonical_candidate,〜っぽい,normalized_new,1,False
Intermediate,つまり,1f967ebd6918953d4d0a72cb63ae198aec80d76a966f43a4a1495ce444e5734a,An adverb that is used to summarise or rephrase what has been mentioned/stated in the preceding context.,new_canonical_candidate,つまり,normalized_new,1,False
Intermediate,て,f4507f972c31a712965f6d970a4147f6189585da2d570a6d5ee4065931218187,After/since a point in time at which something takes place.,new_canonical_candidate,〜て（〜してから）,sense_reconciled,1,False
Intermediate,で,7f936ef1cf993deef77d87a1f75af8eff0c09695ec719a96bc056d191e320111,"A particle which indicates a basic quantity, for each of which certain amount is associated.",new_canonical_candidate,〜で（基準量）,sense_reconciled,1,False
Intermediate,である,ae64efced42e9366becba15cf4f32620d08f433a3140f27b14a126d5c83852a4,A copula which is used in formal writing and formal speech.,new_canonical_candidate,である,normalized_new,1,False
Intermediate,であろう,808b3bf0f4bcf4affed23b616dd8d0afc1cde56f6371e35575728c5ddedcb51d,An auxiliary which indicates the writer's conjecture which is not based on any particular information or evidence.,new_canonical_candidate,〜であろう,normalized_new,1,False
Intermediate,ては,0b297f0ea6d4f288d74d16bb99678098d35a821e52c1b68b1c93d63d11e72fc3,A conjunction which presents an action/state as a topic about which a negative comment is given.,new_canonical_candidate,ては,normalized_new,1,False
Intermediate,て初めて,10a89acdc84bc5b6b86f82c2bdb0dd2fda9c8ec48fda5dd549986f1ec64cbdcf,A phrase which expresses the idea that someone does something or something happens only after something else happens or something else is done.,new_canonical_candidate,〜て初めて,normalized_new,1,False
Intermediate,と,3fcc9f6b58cac841ff3ddefe464270650e0c03174522def6a3848b59a90f6020,"A particle which makes an adverbial clause, with a verb of saying/thinking/understood after it.",new_canonical_candidate,〜と（引用・様態）,sense_reconciled,2,True
Intermediate,ということは,90b8ca5ad224085f4e397adb226aac0b335b2f096f385b7e064846c663984bff,A phrase which changes a sentence into a topic noun clause.,new_canonical_candidate,〜ということは,normalized_new,1,False
Intermediate,というのに,4ee6af944b541ef6fe5be45ba80a11f9b8f3b4d17496a8da6724fd03766fd1c6,A conjunction to indicate that an action/state takes place quite contrary to one's expectation.,new_canonical_candidate,というのに,normalized_new,1,False
Intermediate,というのは~ことだ,f75ddb839eeec7dba9101cab98453ca94fc1ca23673d7b75cab0a1695e5191e5,"A structure which is used in interpreting, explaining, or defining a word, a phrase, or a sentence.",new_canonical_candidate,〜というのは〜ことだ,normalized_new,1,False
Intermediate,というより（は）,1494c9524891076e0ec08cccaf210982dac5273604be99afcd638677646b853f,A phrase that is used to indicate more accurate characterisation of someone or something.,new_canonical_candidate,〜というより（は）,normalized_new,1,False
Intermediate,という風に,7a3c32c7a15a14acc6cf8f42db04dd5b08756d24a91dd1ee1925041f02a19982,A phrase which expresses a manner or a way in which someone does something.,new_canonical_candidate,〜という風に,normalized_new,1,False
Intermediate,どうせ,fca6c250bd80d9a66ff1b9c8c14d80775a1eeecea0db1174ad942b545fe449c8,"An adverb that indicates the speaker/writer's feeling that no matter what s/he does or how s/he does it, the situation will not change.",new_canonical_candidate,どうせ,normalized_new,1,False
Intermediate,とうとう,d5bcd133e713422d30ccfd6622d59cd894c8fa86b74190ef1a4f60ec6dfdc040,An adverb that is used to express the eventual arrival of an expected situation.,new_canonical_candidate,とうとう,normalized_new,1,False
Intermediate,どうも,683f3a7f124472e75ff35ba81b1b78b3fa0730a3c12e063ea01fd361133000e0,An adverb to indicate that one cannot make a definite statement about something due to lack of hard evidence.,new_canonical_candidate,どうも,normalized_new,1,False
Intermediate,とかで,4eb1b6bfc0c7a78de464d1ff488e7b31175b8203c6335655c23fa361919336ec,A conjunction that is used to give an uncertain reason for something.,new_canonical_candidate,とかで,normalized_new,1,False
Intermediate,ところ,e9154505bfe5ed13d97f92d660938d275ff235dd11b13f99f39088b6913d1c95,"A dependent noun which is used to express the idea that when someone did something, something took place as the result.",new_canonical_candidate,ところ,normalized_new,1,False
Intermediate,ところが,f6b7bea40ad86a90ab9ec38160923e0a64f0efabfdf55ab2c852d09b3f9b2865,A conjunction which is used to present what in fact happened or what is in fact the case when something else was/is expected.,new_canonical_candidate,ところが,normalized_new,1,False
Intermediate,どころか,6bedd03c434566f8819345550fcc3acf4e7806c48f7b92a9420625d166c016e2,A conjunction indicating that someone/something is very far from an expected state.,new_canonical_candidate,どころか,normalized_new,1,False
Intermediate,とする (1),38f06ea25cd7965e09c0f6417c43720f085522dc75d169a0a76f9f81b60914bb,A phrase indicating that someone assumes something.,new_canonical_candidate,〜とする（仮定）,sense_reconciled,1,False
Intermediate,とする (2),96eee55353f77f40c0eceddcc14f6b49bc1e7c23acd30fc721e65e2412352382,To have a sensory or psychological experience.,new_canonical_candidate,〜とする（感覚）,sense_reconciled,1,False
